feature,importance
bb_width,120
price_ema_fast_dist,87
atr_ratio,75
bb_lower,64
ema_slow,58
price_bb_upper_dist,53
bb_upper,50
atr_normalized,47
body,37
ema_fast,36
bb_middle,32
ema_cross_pct,31
body_pct,24
atr_ma,23
ema_cross,19
rsi_divergence,17
rsi,12
upper_shadow,11
atr,5
rsi_normalized,4
price_ema_slow_dist,3
price_bb_lower_dist,3
range,2
range_pct,2
bb_position_normalized,1
is_bullish,1
bb_position,1
bb_breakout_lower,0
rsi_oversold,0
bb_breakout_upper,0
rsi_overbought,0
lower_shadow,0
ema_cross_signal,0
signal_convergence,0
