feature,importance
bb_width,46
atr_ratio,37
macd_strength,21
body,21
bb_lower,21
price_bb_upper_dist,19
macd_signal,19
atr_normalized,18
ema_fast,17
ema_slow,17
macd_hist,15
bb_upper,15
price_ema_fast_dist,15
rsi_divergence,13
bb_middle,12
ema_cross_pct,7
body_pct,6
rsi,5
ema_cross,5
rsi_normalized,4
atr_ma,3
bb_position,3
atr,2
macd,1
is_bullish,1
price_ema_slow_dist,1
bb_position_normalized,1
macd_hist_change,1
rsi_oversold,0
range_pct,0
range,0
macd_cross_signal,0
price_bb_lower_dist,0
bb_breakout_lower,0
bb_breakout_upper,0
rsi_overbought,0
upper_shadow,0
lower_shadow,0
ema_cross_signal,0
signal_convergence,0
