feature,importance
atr_ma,54
bb_width,30
ema_slow,26
bb_lower,24
atr_ratio,22
ema_cross,17
atr,13
bb_upper,12
price_ema_slow_dist,12
atr_normalized,12
range,11
price_bb_lower_dist,10
ema_cross_pct,10
rsi,9
price_ema_fast_dist,7
price_bb_upper_dist,6
ema_fast,6
range_pct,5
bb_middle,5
bb_position,4
rsi_divergence,4
upper_shadow,3
rsi_normalized,2
bb_position_normalized,1
lower_shadow,1
body_pct,1
body,1
ema_cross_signal,0
rsi_oversold,0
rsi_overbought,0
is_bullish,0
bb_breakout_upper,0
bb_breakout_lower,0
signal_convergence,0
