feature,importance
bb_width,20
bb_lower,17
bb_upper,14
atr_ratio,14
price_ema_fast_dist,8
bb_middle,5
ema_fast,5
atr_normalized,4
ema_slow,3
rsi,1
lower_shadow,1
rsi_normalized,1
body_pct,1
price_bb_lower_dist,0
bb_breakout_upper,0
price_bb_upper_dist,0
bb_position_normalized,0
bb_breakout_lower,0
bb_position,0
atr_ma,0
price_ema_slow_dist,0
rsi_divergence,0
ema_cross_signal,0
ema_cross_pct,0
ema_cross,0
rsi_oversold,0
rsi_overbought,0
is_bullish,0
upper_shadow,0
body,0
range_pct,0
range,0
atr,0
signal_convergence,0
