feature,importance
atr_ma,70
ema_slow,31
bb_width,28
bb_upper,27
atr_ratio,26
price_bb_lower_dist,24
ema_cross_pct,21
bb_lower,20
upper_shadow,16
atr_normalized,15
ema_cross,14
rsi,13
atr,13
range_pct,11
bb_middle,11
range,9
ema_fast,9
price_ema_slow_dist,8
price_bb_upper_dist,7
price_ema_fast_dist,6
rsi_normalized,5
bb_position,5
bb_position_normalized,3
rsi_divergence,2
body_pct,1
body,1
signal_convergence,1
ema_cross_signal,0
rsi_oversold,0
rsi_overbought,0
is_bullish,0
bb_breakout_upper,0
bb_breakout_lower,0
lower_shadow,0
