feature,importance
ema_slow,93
bb_width,82
atr_ma,75
bb_lower,54
atr_ratio,48
price_bb_lower_dist,46
ema_cross_pct,31
bb_upper,26
ema_fast,26
price_ema_slow_dist,22
atr_normalized,21
range,18
atr,17
bb_middle,17
ema_cross,13
rsi,11
upper_shadow,10
range_pct,9
price_bb_upper_dist,8
rsi_normalized,7
price_ema_fast_dist,6
rsi_divergence,6
bb_position,4
bb_position_normalized,3
body_pct,3
body,1
ema_cross_signal,0
rsi_oversold,0
rsi_overbought,0
is_bullish,0
bb_breakout_upper,0
bb_breakout_lower,0
lower_shadow,0
signal_convergence,0
