feature,importance
macd_strength,13
atr_ratio,10
atr_ma,9
ema_slow,8
atr_normalized,7
bb_lower,6
macd_signal,6
range,5
bb_width,5
price_ema_slow_dist,4
ema_fast,3
upper_shadow,3
ema_cross_pct,3
range_pct,3
bb_upper,3
macd_hist_change,2
macd_hist,2
bb_position,2
atr,2
ema_cross,2
price_ema_fast_dist,1
price_bb_lower_dist,1
rsi,1
signal_convergence,1
macd,1
body,1
body_pct,1
lower_shadow,1
rsi_divergence,1
is_bullish,0
bb_middle,0
macd_cross_signal,0
ema_cross_signal,0
bb_breakout_upper,0
rsi_normalized,0
price_bb_upper_dist,0
bb_position_normalized,0
rsi_overbought,0
rsi_oversold,0
bb_breakout_lower,0
