feature,importance
bb_width,105
bb_lower,94
atr_ratio,67
bb_upper,53
price_ema_fast_dist,33
ema_fast,25
ema_slow,21
bb_middle,16
lower_shadow,10
atr_normalized,9
rsi,5
bb_position,5
rsi_divergence,5
atr,3
body_pct,3
rsi_normalized,2
range_pct,2
bb_position_normalized,2
body,1
atr_ma,1
ema_cross_pct,1
price_bb_lower_dist,1
price_bb_upper_dist,0
range,0
bb_breakout_lower,0
bb_breakout_upper,0
is_bullish,0
price_ema_slow_dist,0
ema_cross_signal,0
ema_cross,0
upper_shadow,0
rsi_oversold,0
rsi_overbought,0
signal_convergence,0
