feature,importance
bb_width,137
bb_lower,96
bb_upper,89
ema_slow,62
bb_middle,41
body,37
ema_fast,36
body_pct,25
ema_cross_pct,18
price_bb_upper_dist,17
atr_ratio,16
ema_cross,14
atr_normalized,10
atr_ma,8
range_pct,5
rsi_divergence,4
price_ema_fast_dist,3
price_bb_lower_dist,2
atr,2
price_ema_slow_dist,1
rsi,1
rsi_normalized,1
is_bullish,1
range,1
ema_cross_signal,0
rsi_oversold,0
rsi_overbought,0
bb_position,0
bb_position_normalized,0
bb_breakout_upper,0
bb_breakout_lower,0
lower_shadow,0
upper_shadow,0
signal_convergence,0
