feature,importance
bb_width,56
price_ema_fast_dist,30
atr_ratio,29
price_bb_upper_dist,23
bb_lower,20
body,18
ema_fast,15
bb_upper,14
atr_normalized,12
ema_slow,11
ema_cross,8
ema_cross_pct,7
rsi_divergence,6
body_pct,6
atr,4
bb_middle,4
atr_ma,3
rsi,3
bb_position,1
bb_position_normalized,1
rsi_oversold,0
rsi_overbought,0
ema_cross_signal,0
rsi_normalized,0
price_ema_slow_dist,0
is_bullish,0
lower_shadow,0
price_bb_lower_dist,0
bb_breakout_upper,0
bb_breakout_lower,0
upper_shadow,0
range_pct,0
range,0
signal_convergence,0
