feature,importance
bb_width,13
ema_slow,12
bb_lower,11
atr_ma,8
price_bb_lower_dist,8
bb_upper,6
atr,6
range,6
upper_shadow,6
atr_normalized,5
ema_fast,4
ema_cross_pct,4
price_bb_upper_dist,4
price_ema_slow_dist,3
price_ema_fast_dist,3
range_pct,3
bb_middle,3
bb_position,2
rsi,2
rsi_divergence,2
ema_cross,2
rsi_normalized,2
lower_shadow,2
bb_position_normalized,1
body_pct,1
atr_ratio,1
ema_cross_signal,0
rsi_oversold,0
rsi_overbought,0
is_bullish,0
bb_breakout_upper,0
bb_breakout_lower,0
body,0
signal_convergence,0
