feature,importance
ema_fast,9123.695959568024
ema_slow,6666.1015503406525
macd_signal,4898.252794146538
macd_strength,3705.838820338249
rsi,2972.7884562015533
price_ema_slow_dist,2768.2932958602905
macd,2729.4713933467865
macd_hist,2653.459283351898
return_12,2549.0074801445007
range,2455.3429354280233
ema_cross_pct,2069.450033187866
upper_shadow,2024.5567433834076
macd_hist_change,2007.7396245002747
range_pct,1964.9380793571472
return_6,1830.4537383317947
lower_shadow,1730.3919417858124
price_ema_fast_dist,1640.4421889781952
return_3,1460.8988184928894
return_1,1308.142780303955
rsi_divergence,1144.2174010574818
rsi_normalized,741.3318388462067
body,709.0998730659485
body_pct,451.9036798477173
signal_convergence,336.8888087272644
ema_cross,245.63253927230835
log_return,136.4361995458603
macd_cross_signal,13.817999839782715
rsi_oversold,6.726560115814209
rsi_overbought,4.690400123596191
ema_cross_signal,0.0
is_bullish,0.0
