feature,importance
bb_upper,0.00014525313101465542
bb_width,0.00013877095025094377
bb_lower,0.00010779068998090224
bb_middle,9.332521960914164e-05
ema_cross_pct,6.825243781349855e-05
macd,6.588367079984891e-05
atr_ma,6.152743964094043e-05
ema_slow,4.737343044780573e-05
macd_signal,3.62515497727145e-05
macd_hist,3.0630129913333803e-05
ema_fast,2.6515824345096917e-05
atr_normalized,2.4480440060870023e-05
macd_strength,2.2090159745857818e-05
ema_cross,1.5695219898859136e-05
rsi_normalized,1.5262309716490563e-05
return_12,1.381589518700821e-05
range,1.326040001004003e-05
price_bb_lower_dist,8.773709282650088e-06
bb_position_normalized,7.140430170693435e-06
price_bb_upper_dist,6.793559919060499e-06
range_pct,4.7672601795056835e-06
upper_shadow,3.98933980250149e-06
bb_position,2.355229014483484e-06
rsi,1.6175899872905575e-06
body_pct,1.3953799680166412e-06
bb_breakout_upper,0.0
bb_breakout_lower,0.0
macd_hist_change,0.0
macd_cross_signal,0.0
atr_ratio,0.0
rsi_overbought,0.0
price_ema_slow_dist,0.0
price_ema_fast_dist,0.0
ema_cross_signal,0.0
rsi_divergence,0.0
rsi_oversold,0.0
log_return,0.0
return_6,0.0
return_3,0.0
return_1,0.0
is_bullish,0.0
lower_shadow,0.0
body,0.0
atr,0.0
signal_convergence,0.0
