feature,importance
ema_slow,3810.8750838041306
ema_fast,3766.166984319687
atr_ma,3224.319088049233
macd_signal,2666.7256380319595
atr_ratio,1986.3622802346945
macd_strength,1529.1981288790703
atr_normalized,1526.898891210556
atr,1522.8073782995343
macd_hist,1216.2164694070816
macd,994.8189040720463
price_ema_slow_dist,805.7404047772288
ema_cross,742.1003189980984
return_12,710.7180627584457
ema_cross_pct,529.7153279781342
price_ema_fast_dist,500.3747271299362
return_6,466.7952409386635
macd_hist_change,405.2878700494766
range,391.3160265684128
range_pct,303.8699097633362
upper_shadow,284.8606866598129
return_3,214.8659393787384
lower_shadow,213.2339105848223
body,135.2393108010292
body_pct,122.52005159854889
return_1,85.46925091743469
signal_convergence,80.10025215148926
macd_cross_signal,42.99689960479736
log_return,20.572280287742615
is_bullish,7.040870189666748
ema_cross_signal,0.0
