feature,importance
atr_ma,1790.9372916221619
atr_ratio,1562.30735206604
bb_width,1547.7091536521912
atr,1367.6265473365784
bb_upper,1356.7758457660675
atr_normalized,1081.7526330947876
ema_cross,1000.8862825632095
ema_cross_pct,938.7218408584595
ema_fast,916.501601099968
return_12,895.1332802772522
rsi,860.5099085569382
lower_shadow,814.5435538589954
ema_slow,781.4812803268433
bb_middle,773.9638018608093
price_ema_slow_dist,732.6191879361868
bb_lower,715.1801600456238
price_bb_upper_dist,714.1660113334656
range,701.1525085568428
return_1,680.9614777565002
rsi_divergence,650.2934278249741
price_bb_lower_dist,629.0532109737396
return_6,596.4670584201813
return_3,583.4979391098022
range_pct,548.1764802932739
price_ema_fast_dist,491.1769392490387
bb_position,428.5281286239624
upper_shadow,412.3615119457245
rsi_normalized,374.7062587738037
bb_position_normalized,323.8821794986725
body,312.68099999427795
log_return,307.8150911331177
body_pct,225.2347002029419
is_bullish,28.271219730377197
rsi_oversold,19.430620193481445
signal_convergence,14.22029972076416
ema_cross_signal,0.0
rsi_overbought,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
