feature,importance
ema_fast,278.9381585121155
return_12,274.5774598121643
price_ema_slow_dist,259.77050971984863
macd,227.39615035057068
range,216.96614027023315
macd_signal,212.1917815208435
ema_slow,211.41790962219238
macd_strength,197.00715017318726
return_1,196.0378713607788
rsi,181.22247076034546
lower_shadow,177.5079789161682
rsi_divergence,175.03017044067383
macd_hist_change,168.02574014663696
ema_cross_pct,161.111159324646
price_ema_fast_dist,152.81978130340576
return_6,143.8461616039276
range_pct,137.74017906188965
macd_hist,137.62879061698914
body,92.24097013473511
upper_shadow,91.83511877059937
body_pct,86.54551887512207
return_3,84.2610912322998
rsi_normalized,43.93726921081543
signal_convergence,21.100499629974365
ema_cross_signal,0.0
is_bullish,0.0
rsi_oversold,0.0
rsi_overbought,0.0
macd_cross_signal,0.0
log_return,0.0
ema_cross,0.0
