feature,importance
atr_ratio,122.29138946533203
bb_upper,93.56850051879883
atr,80.89710140228271
atr_ma,72.68838930130005
ema_cross_pct,63.98880100250244
upper_shadow,45.918790340423584
bb_width,44.85585975646973
return_6,34.955920457839966
rsi,33.251909494400024
atr_normalized,33.06943988800049
range,32.091829776763916
price_bb_upper_dist,30.836220741271973
price_ema_slow_dist,30.26990032196045
return_12,28.54243040084839
lower_shadow,28.163390159606934
rsi_normalized,22.207700729370117
price_bb_lower_dist,20.200599670410156
ema_slow,20.199469566345215
body,19.628170013427734
return_1,17.92905044555664
bb_position,17.65760040283203
price_ema_fast_dist,13.18970012664795
ema_fast,12.763199806213379
return_3,11.25220012664795
bb_middle,5.941709995269775
bb_lower,5.859499931335449
bb_position_normalized,0.0
bb_breakout_lower,0.0
bb_breakout_upper,0.0
range_pct,0.0
body_pct,0.0
ema_cross_signal,0.0
is_bullish,0.0
ema_cross,0.0
rsi_divergence,0.0
rsi_oversold,0.0
rsi_overbought,0.0
log_return,0.0
signal_convergence,0.0
