feature,importance
atr_ma,191.3720784187317
bb_upper,165.99913930892944
atr_ratio,130.96621084213257
atr,114.29948997497559
atr_normalized,101.8795895576477
return_6,99.90581035614014
bb_middle,87.45671892166138
bb_width,59.492538928985596
bb_lower,52.8447904586792
rsi,50.68461036682129
rsi_normalized,47.74086046218872
rsi_divergence,46.06408071517944
return_1,43.30060005187988
price_bb_lower_dist,36.92015016078949
return_12,33.95250988006592
lower_shadow,32.09185028076172
bb_position,29.683130264282227
bb_position_normalized,28.936861038208008
range,25.20339012145996
price_bb_upper_dist,23.08955955505371
upper_shadow,14.012330055236816
range_pct,9.12759017944336
body,8.220369815826416
return_3,7.377519965171814
body_pct,6.9565300941467285
bb_breakout_lower,0.0
log_return,0.0
bb_breakout_upper,0.0
rsi_oversold,0.0
rsi_overbought,0.0
is_bullish,0.0
signal_convergence,0.0
