feature,importance
ema_fast,1839.9187128543854
atr_ratio,1810.3762070834637
atr_ma,1757.1791348457336
bb_upper,1553.8978216648102
bb_lower,1482.0934009552002
bb_middle,1463.464149236679
bb_width,1414.7148488163948
atr_normalized,1212.1114687919617
macd_signal,1049.9405393600464
ema_slow,953.7851846218109
atr,945.1738970279694
macd_hist,724.2412447333336
macd,666.4328327178955
macd_strength,574.9845939874649
rsi,472.6273663043976
ema_cross_pct,469.8208167552948
price_bb_lower_dist,383.7971086502075
price_bb_upper_dist,319.6525726914406
range,319.3606699705124
price_ema_slow_dist,283.68120217323303
bb_position,242.16447067260742
ema_cross,230.47840070724487
range_pct,212.91049671173096
signal_convergence,187.9835057258606
bb_position_normalized,183.34873151779175
return_6,167.22315979003906
return_12,157.8786626458168
lower_shadow,122.02802568674088
price_ema_fast_dist,113.94146049022675
rsi_normalized,108.07217049598694
return_3,101.05262088775635
macd_hist_change,95.30040073394775
rsi_divergence,77.03030037879944
upper_shadow,62.08274748921394
return_1,33.15877056121826
body_pct,30.536882430315018
log_return,24.476149559020996
body,12.99179983139038
bb_breakout_upper,0.0
bb_breakout_lower,0.0
is_bullish,0.0
rsi_oversold,0.0
macd_cross_signal,0.0
ema_cross_signal,0.0
rsi_overbought,0.0
