feature,importance
bb_lower,0.0004232145397509157
atr_ma,0.00017424686456024574
ema_cross_pct,0.0001607564011010254
bb_middle,0.00015935342048578605
bb_upper,0.00013632072116820382
bb_width,0.00013067769671692986
price_bb_lower_dist,0.00011854852601800303
ema_slow,0.0001173633052360401
atr_ratio,0.0001034483195780922
ema_cross,8.298764663550173e-05
rsi,7.257294180362805e-05
atr,5.360827890399378e-05
range_pct,4.176422999080387e-05
rsi_normalized,4.099300122106797e-05
range,3.99846904883816e-05
price_bb_upper_dist,2.5705979510348698e-05
atr_normalized,2.211334653168251e-05
ema_fast,1.3303676837495004e-05
bb_position_normalized,7.264819942065515e-06
return_12,3.4501599657232873e-06
bb_position,7.908070216444685e-07
return_1,0.0
upper_shadow,0.0
body,0.0
bb_breakout_lower,0.0
bb_breakout_upper,0.0
body_pct,0.0
price_ema_fast_dist,0.0
price_ema_slow_dist,0.0
return_3,0.0
ema_cross_signal,0.0
lower_shadow,0.0
is_bullish,0.0
rsi_divergence,0.0
rsi_oversold,0.0
rsi_overbought,0.0
log_return,0.0
return_6,0.0
signal_convergence,0.0
