feature,importance
ema_slow,0.00015154010913655258
ema_fast,7.393099090851479e-05
macd_signal,2.2791721747683624e-05
ema_cross_pct,2.2643774542530082e-05
macd,8.877320233580122e-06
macd_hist,2.8017939257551916e-06
return_6,9.630159638618352e-07
macd_hist_change,7.108529871402425e-07
macd_strength,7.024329846672117e-07
rsi,0.0
rsi_divergence,0.0
ema_cross,0.0
price_ema_slow_dist,0.0
ema_cross_signal,0.0
price_ema_fast_dist,0.0
rsi_overbought,0.0
macd_cross_signal,0.0
rsi_oversold,0.0
return_12,0.0
rsi_normalized,0.0
log_return,0.0
return_3,0.0
return_1,0.0
is_bullish,0.0
lower_shadow,0.0
upper_shadow,0.0
body_pct,0.0
body,0.0
range_pct,0.0
range,0.0
signal_convergence,0.0
