feature,importance
bb_lower,5.425509880296886e-05
atr,5.0116000238631386e-05
atr_ma,4.409501912050473e-05
bb_upper,1.4209999790182337e-05
macd,3.6240899135009386e-06
macd_strength,3.517960067256354e-06
rsi,0.0
price_bb_lower_dist,0.0
ema_cross_signal,0.0
price_ema_fast_dist,0.0
price_ema_slow_dist,0.0
bb_width,0.0
bb_position,0.0
bb_position_normalized,0.0
price_bb_upper_dist,0.0
macd_hist,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
ema_cross,0.0
macd_hist_change,0.0
macd_cross_signal,0.0
atr_normalized,0.0
atr_ratio,0.0
ema_cross_pct,0.0
rsi_overbought,0.0
rsi_divergence,0.0
rsi_oversold,0.0
ema_slow,0.0
bb_middle,0.0
macd_signal,0.0
range,0.0
range_pct,0.0
body,0.0
body_pct,0.0
upper_shadow,0.0
lower_shadow,0.0
is_bullish,0.0
return_1,0.0
return_3,0.0
return_6,0.0
return_12,0.0
log_return,0.0
rsi_normalized,0.0
ema_fast,0.0
signal_convergence,0.0
