feature,importance
atr_ma,7319.34200578928
bb_upper,5742.864138543606
atr_ratio,5452.255767412484
ema_fast,4719.863069020212
macd_signal,4497.542291644961
bb_lower,4288.161460995674
bb_width,4189.932903338224
atr,3566.1567502617836
ema_slow,3221.1110364198685
atr_normalized,2955.3987016677856
bb_middle,2750.0280170440674
macd_strength,2659.9436050653458
macd_hist,1836.6043056249619
macd,1828.5780538618565
price_bb_upper_dist,1588.5847173854709
rsi,1341.4665240198374
price_bb_lower_dist,1341.2868480682373
range,1329.91450843215
price_ema_slow_dist,1092.2848963737488
return_12,1079.648845732212
ema_cross_pct,975.7163420468569
macd_hist_change,843.7382371798158
return_6,814.5082390457392
upper_shadow,761.7841303870082
range_pct,756.0818191170692
return_3,692.42748247087
bb_position,686.420169249177
lower_shadow,608.078413836658
price_ema_fast_dist,552.9283462762833
signal_convergence,463.6676096916199
return_1,415.1418988034129
bb_position_normalized,328.427857875824
rsi_normalized,313.94503811746836
rsi_divergence,262.62708884477615
body,238.2661431506276
body_pct,209.8808914422989
ema_cross,145.62223100662231
log_return,92.55586063861847
ema_cross_signal,0.0
rsi_oversold,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
macd_cross_signal,0.0
is_bullish,0.0
rsi_overbought,0.0
