feature,importance
bb_upper,3812.102867126465
bb_middle,3772.319950938225
bb_lower,3716.631772518158
atr_ratio,3605.8905482292175
bb_width,3014.55171841383
atr_ma,2424.6459720134735
atr_normalized,2061.857983112335
atr,1896.5596277713776
rsi,1771.9555183053017
rsi_normalized,1098.2607290148735
price_bb_lower_dist,1063.5037558078766
price_bb_upper_dist,772.6739610433578
bb_position,742.8299708366394
bb_position_normalized,661.6522958278656
range,544.8925338685513
range_pct,509.7421717897523
return_12,320.9122805595398
return_3,272.03546011447906
upper_shadow,247.90167903900146
return_6,167.28835022449493
lower_shadow,125.01888990402222
return_1,95.620778799057
rsi_divergence,66.66434001922607
log_return,36.15922021865845
body,31.974109888076782
signal_convergence,20.287200927734375
body_pct,18.18004223704338
rsi_overbought,9.954879760742188
is_bullish,1.184059977531433
rsi_oversold,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
