feature,importance
ema_fast,2117.9791190624237
atr_ma,1353.4013258218765
macd_signal,1206.6404387950897
ema_slow,1169.664581567049
atr_ratio,1066.0378445088863
macd_strength,848.1785167455673
atr_normalized,799.6937568187714
atr,577.3160147964954
price_ema_slow_dist,407.24092838168144
macd_hist,395.50754287838936
macd,389.8017809391022
return_12,382.908238530159
ema_cross_pct,332.7177276611328
ema_cross,279.3176599740982
return_6,207.37021845579147
range_pct,172.6123564839363
price_ema_fast_dist,154.58762019872665
macd_hist_change,147.44183015823364
lower_shadow,107.52157938480377
upper_shadow,106.23026663064957
return_3,91.58260726928711
range,84.7468113899231
body,54.4360294342041
return_1,50.05895948410034
signal_convergence,32.828060150146484
log_return,30.901920318603516
body_pct,13.675320148468018
macd_cross_signal,0.0
ema_cross_signal,0.0
is_bullish,0.0
