feature,importance
bb_lower,0.00019542366284497348
bb_width,0.000129383820080875
ema_fast,0.0001021661983120481
atr_ratio,7.764361976114742e-05
bb_upper,6.778785779015806e-05
macd_signal,5.258502773131113e-05
ema_slow,3.462134823095653e-05
ema_cross_pct,2.9053635337561445e-05
price_bb_upper_dist,2.3817722343721925e-05
ema_cross,2.3595879952154064e-05
macd,2.0734279587486526e-05
bb_middle,1.8478149012679523e-05
macd_hist,1.6143098775955877e-05
range_pct,6.881220087961992e-06
macd_strength,4.64096899577271e-06
rsi,4.103899073015782e-06
price_bb_lower_dist,3.9611900319869164e-06
bb_position,2.676349936336919e-06
range,2.58378008766158e-06
bb_position_normalized,0.0
macd_cross_signal,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
macd_hist_change,0.0
price_ema_fast_dist,0.0
atr_normalized,0.0
atr_ma,0.0
price_ema_slow_dist,0.0
rsi_overbought,0.0
ema_cross_signal,0.0
rsi_divergence,0.0
rsi_oversold,0.0
rsi_normalized,0.0
log_return,0.0
return_12,0.0
return_6,0.0
return_3,0.0
return_1,0.0
is_bullish,0.0
lower_shadow,0.0
upper_shadow,0.0
body_pct,0.0
body,0.0
atr,0.0
signal_convergence,0.0
