feature,importance
bb_middle,0.00013889919682696927
bb_lower,0.00012569580212584697
ema_fast,8.068449824349955e-05
atr_ma,6.27290501142852e-05
ema_cross_pct,5.5248999160539825e-05
rsi_normalized,4.5655098801944405e-05
atr,3.565509905456565e-05
range,2.6864099709200673e-05
atr_ratio,2.417999985482311e-05
range_pct,1.9729099221876822e-05
price_bb_lower_dist,1.6360900190193206e-05
bb_width,1.579862964717904e-05
atr_normalized,0.0
bb_breakout_lower,0.0
ema_cross,0.0
price_bb_upper_dist,0.0
bb_position_normalized,0.0
bb_position,0.0
price_ema_slow_dist,0.0
price_ema_fast_dist,0.0
ema_cross_signal,0.0
bb_breakout_upper,0.0
rsi,0.0
rsi_divergence,0.0
rsi_oversold,0.0
rsi_overbought,0.0
log_return,0.0
return_12,0.0
return_6,0.0
return_3,0.0
return_1,0.0
is_bullish,0.0
lower_shadow,0.0
upper_shadow,0.0
body_pct,0.0
body,0.0
bb_upper,0.0
ema_slow,0.0
signal_convergence,0.0
