feature,importance
bb_upper,167.8654294013977
atr,145.7756314277649
bb_middle,145.73694038391113
atr_ratio,122.66906976699829
atr_ma,113.15478229522705
bb_width,105.24177932739258
price_bb_upper_dist,105.18991947174072
rsi,81.51355981826782
return_12,68.5066499710083
rsi_normalized,67.98549938201904
bb_lower,59.7574405670166
return_6,56.391000270843506
rsi_divergence,53.55175971984863
atr_normalized,51.711949825286865
return_1,48.726059436798096
price_bb_lower_dist,42.2350492477417
body_pct,42.214030265808105
bb_position,37.37813091278076
range_pct,31.25634002685547
upper_shadow,30.870409965515137
bb_position_normalized,23.372010231018066
return_3,22.782710552215576
lower_shadow,20.476140022277832
range,10.681699752807617
bb_breakout_upper,0.0
bb_breakout_lower,0.0
log_return,0.0
rsi_oversold,0.0
rsi_overbought,0.0
is_bullish,0.0
body,0.0
signal_convergence,0.0
