feature,importance
bb_middle,6102.148730158806
bb_lower,6040.420586228371
atr_ratio,4997.337659776211
atr_ma,4738.375466585159
bb_upper,4684.71444362402
bb_width,3830.8449319005013
atr_normalized,3068.8724749088287
atr,2925.718092739582
rsi,2215.834996819496
price_bb_lower_dist,1989.1492782235146
bb_position,1248.5132012963295
price_bb_upper_dist,1158.6335476711392
rsi_normalized,1079.909780561924
range,1043.1483032852411
range_pct,894.3383057117462
return_6,832.3233013153076
return_12,826.1063488125801
lower_shadow,666.011455476284
bb_position_normalized,657.7829153984785
return_3,547.6119816303253
upper_shadow,511.00197076797485
rsi_divergence,425.16133880615234
return_1,318.0344833135605
body_pct,300.53407883644104
body,157.30852961540222
log_return,77.93738985061646
signal_convergence,28.345320224761963
rsi_overbought,23.39639949798584
is_bullish,21.785459995269775
bb_breakout_upper,12.157099723815918
bb_breakout_lower,0.0
rsi_oversold,0.0
