feature,importance
atr_ratio,8.6010821789273e-05
bb_lower,7.939502241033347e-05
range_pct,6.119449764918627e-05
price_bb_lower_dist,5.580405008565048e-05
bb_width,5.061956770280318e-05
range,4.402280155346716e-05
bb_upper,4.324810047551253e-05
bb_middle,4.099984760497222e-05
rsi,3.5506053362777124e-05
rsi_divergence,3.217068293537295e-05
atr_ma,3.096208858366367e-05
return_6,2.6955574920606296e-05
rsi_normalized,2.5441686076987935e-05
bb_position,2.052019804321681e-05
atr,1.7767115323863436e-05
price_bb_upper_dist,1.7128113000808298e-05
atr_normalized,1.6420022989908217e-05
body_pct,1.5989112000625028e-05
lower_shadow,1.470400999892263e-05
bb_position_normalized,1.1814268378707027e-05
body,9.202818695541737e-06
return_1,8.49031916594356e-06
return_12,8.260428103312734e-06
return_3,7.156803988550564e-06
upper_shadow,5.702098121673771e-06
log_return,1.2302539857955708e-06
bb_breakout_upper,0.0
bb_breakout_lower,0.0
rsi_oversold,0.0
rsi_overbought,0.0
is_bullish,0.0
signal_convergence,0.0
