feature,importance
atr_ratio,504.66083854436874
bb_upper,460.206729888916
bb_width,391.30937123298645
atr_ma,375.24042899906635
atr,334.39651226997375
bb_lower,314.766277551651
ema_fast,272.17256116867065
return_12,250.00257217884064
rsi,221.77066650986671
ema_cross_pct,209.54033333063126
atr_normalized,200.53530263900757
price_bb_upper_dist,195.72457945346832
price_ema_fast_dist,174.9036111831665
bb_middle,158.82253980636597
lower_shadow,155.65374040603638
price_ema_slow_dist,149.37292075157166
ema_cross,146.34256261587143
return_1,139.09634482860565
return_3,129.18648028373718
price_bb_lower_dist,124.54822170734406
ema_slow,113.18493020534515
return_6,112.48480176925659
rsi_divergence,106.92364060878754
upper_shadow,104.84815454483032
rsi_normalized,97.62673926353455
body,82.18449020385742
range,62.117740869522095
bb_position,54.68387833982706
bb_position_normalized,47.434550046920776
body_pct,46.26413917541504
range_pct,44.07678985595703
log_return,10.008399963378906
is_bullish,8.786609649658203
ema_cross_signal,0.0
rsi_oversold,0.0
rsi_overbought,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
signal_convergence,0.0
