feature,importance
ema_slow,0.00014383256719607812
ema_fast,8.916844986106565e-05
macd_signal,4.43829728471643e-05
atr_ma,1.8618750118548633e-05
ema_cross_pct,1.4229090822936996e-05
macd,7.369450983674142e-06
macd_hist,6.624557970624778e-06
ema_cross,3.217089897589176e-06
return_12,2.0223727545953807e-06
price_ema_slow_dist,3.714640115504153e-07
upper_shadow,0.0
price_ema_fast_dist,0.0
atr_ratio,0.0
atr,0.0
atr_normalized,0.0
macd_strength,0.0
macd_cross_signal,0.0
macd_hist_change,0.0
range,0.0
ema_cross_signal,0.0
lower_shadow,0.0
range_pct,0.0
body,0.0
log_return,0.0
body_pct,0.0
return_6,0.0
return_3,0.0
return_1,0.0
is_bullish,0.0
signal_convergence,0.0
