feature,importance
ema_slow,0.0008941775601091749
macd_signal,0.0003041698057189013
ema_fast,0.0002819189781048115
ema_cross_pct,0.0001966213364852365
atr_ma,0.00017713206854830243
macd,9.182840804378145e-05
return_12,8.016040882474762e-05
macd_strength,7.736335743402378e-05
atr_ratio,5.8369998299667714e-05
macd_hist,4.24307200006524e-05
ema_cross,3.52717967331273e-05
atr_normalized,7.256071000938391e-06
range,5.501110081240768e-06
price_ema_slow_dist,3.0474916918876715e-06
price_ema_fast_dist,2.153762991952135e-06
ema_cross_signal,0.0
atr,0.0
macd_cross_signal,0.0
macd_hist_change,0.0
body,0.0
body_pct,0.0
log_return,0.0
range_pct,0.0
return_6,0.0
return_3,0.0
return_1,0.0
is_bullish,0.0
lower_shadow,0.0
upper_shadow,0.0
signal_convergence,0.0
