feature,importance
ema_slow,1701.5027871131897
ema_fast,1396.2189157009125
macd_strength,800.2864274978638
macd_signal,689.1241111755371
macd_hist,596.5591883659363
rsi,526.202579498291
ema_cross_pct,508.83436012268066
price_ema_slow_dist,505.7870903015137
macd,491.11299085617065
return_12,486.61681938171387
macd_hist_change,475.6122784614563
range_pct,466.7789988517761
range,442.65538930892944
return_6,395.69718837738037
upper_shadow,377.93129897117615
lower_shadow,377.92276763916016
rsi_normalized,359.5900082588196
return_1,269.6553978919983
price_ema_fast_dist,229.5141716003418
return_3,221.37612009048462
rsi_divergence,142.5317406654358
body,136.9894096851349
ema_cross,134.6407914161682
body_pct,126.19806003570557
signal_convergence,50.21248006820679
log_return,14.158249855041504
ema_cross_signal,0.0
is_bullish,0.0
rsi_oversold,0.0
rsi_overbought,0.0
macd_cross_signal,0.0
