feature,importance
atr_ratio,3685.087037920952
bb_upper,3491.613817691803
ema_fast,3115.0792025327682
bb_lower,3077.4970439076424
atr_ma,2891.36966919899
bb_width,2830.229558825493
bb_middle,2304.0699167251587
atr_normalized,1899.5696148462594
ema_slow,1834.2227063179016
atr,1593.1062316894531
rsi,1500.8323664665222
ema_cross,1247.7738072872162
ema_cross_pct,1165.0641400814056
price_bb_upper_dist,884.4501147270203
price_ema_slow_dist,565.6450695991516
price_bb_lower_dist,562.6097456216812
range_pct,514.4601293802261
bb_position_normalized,482.6695809364319
rsi_normalized,462.88192558288574
range,388.6650233268738
bb_position,375.82408928871155
signal_convergence,283.4931888580322
price_ema_fast_dist,225.21439123153687
upper_shadow,213.92186903953552
return_6,201.26177674531937
return_12,157.7565701007843
return_3,129.96382975578308
lower_shadow,74.80090057849884
return_1,52.4536908864975
body,41.516509771347046
body_pct,36.75578534603119
rsi_divergence,27.573569536209106
is_bullish,5.488584935665131
log_return,4.9504499435424805
bb_breakout_upper,0.0
bb_breakout_lower,0.0
rsi_overbought,0.0
ema_cross_signal,0.0
rsi_oversold,0.0
