feature,importance
ema_slow,3243.3236080110073
ema_fast,3035.2250579129905
macd_strength,1938.469163119793
macd_signal,1790.052129983902
macd_hist,1437.4661749005318
return_12,1253.1568593382835
macd,1209.3144065141678
rsi_divergence,1118.628958582878
rsi,1116.8264013528824
ema_cross_pct,1101.3558039665222
return_6,1086.778074979782
range,1076.2050684690475
macd_hist_change,1045.04687038064
return_3,906.7617025375366
price_ema_slow_dist,863.829097121954
lower_shadow,853.441642165184
upper_shadow,748.4044574424624
price_ema_fast_dist,706.6213071346283
range_pct,689.4915420413017
return_1,686.6378127932549
body,556.8393398523331
ema_cross,548.9969939291477
rsi_normalized,547.3464090824127
body_pct,405.7645492553711
signal_convergence,82.29918003082275
log_return,82.11498999595642
macd_cross_signal,13.650500297546387
is_bullish,8.7153400182724
rsi_oversold,0.0
ema_cross_signal,0.0
rsi_overbought,0.0
