feature,importance
bb_upper,3.2153300708159804e-05
bb_width,1.72599000052287e-05
rsi,1.5164139881562733e-05
bb_position_normalized,3.668872921025468e-06
price_bb_upper_dist,6.975290034461068e-07
rsi_normalized,0.0
atr_ratio,0.0
atr_ma,0.0
atr_normalized,0.0
bb_breakout_lower,0.0
bb_breakout_upper,0.0
price_bb_lower_dist,0.0
bb_position,0.0
rsi_divergence,0.0
rsi_oversold,0.0
rsi_overbought,0.0
log_return,0.0
bb_middle,0.0
return_12,0.0
return_6,0.0
return_3,0.0
return_1,0.0
is_bullish,0.0
lower_shadow,0.0
upper_shadow,0.0
body_pct,0.0
body,0.0
range_pct,0.0
range,0.0
atr,0.0
bb_lower,0.0
signal_convergence,0.0
