feature,importance
atr_ma,1650.0291829109192
ema_fast,1581.5548326969147
atr_ratio,1497.6475660800934
bb_width,1377.9634615182877
bb_upper,1328.2787779569626
bb_lower,1200.0543847084045
macd_signal,1140.1062487363815
atr_normalized,1137.8897562623024
bb_middle,1053.0510843992233
ema_slow,863.9215145111084
atr,800.1637635976076
macd_strength,500.2272485643625
price_bb_upper_dist,451.6238408088684
macd_hist,445.5875394940376
macd,441.4551920890808
price_ema_slow_dist,407.7635109424591
ema_cross_pct,400.2596914768219
range_pct,376.6074204444885
rsi,367.29132986068726
price_bb_lower_dist,353.9925733804703
range,287.6389973461628
return_6,256.3090662956238
return_12,255.44244194030762
bb_position,249.4079511165619
ema_cross,248.73696994781494
return_3,187.92962181568146
macd_hist_change,182.29290986061096
rsi_normalized,177.18838715553284
signal_convergence,158.63266825675964
body,92.73230147361755
price_ema_fast_dist,86.21594095230103
bb_position_normalized,84.81330108642578
upper_shadow,82.53343915939331
lower_shadow,71.52330136299133
return_1,59.09461069107056
rsi_divergence,40.38661050796509
log_return,31.321979522705078
body_pct,27.121484771370888
rsi_overbought,8.180419921875
ema_cross_signal,0.0
rsi_oversold,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
is_bullish,0.0
macd_cross_signal,0.0
