feature,importance
atr_ratio,8.24157775554113e-05
bb_lower,7.74826170466536e-05
bb_width,6.331575762175135e-05
ema_cross,5.754110867206563e-05
range_pct,5.532767520513465e-05
ema_fast,5.063753980216745e-05
price_bb_lower_dist,4.797811510037775e-05
range,4.541878783648201e-05
atr_normalized,4.473747110367299e-05
atr_ma,4.334205994144247e-05
bb_upper,4.209412469435847e-05
rsi_divergence,3.802126306240439e-05
ema_cross_pct,3.5873782557871436e-05
rsi,3.1393999462281386e-05
bb_position,3.0345895666528122e-05
ema_slow,2.7728233939428026e-05
rsi_normalized,2.7210289282653122e-05
atr,2.1843450099368056e-05
return_6,1.9024597392558462e-05
upper_shadow,1.8443847167759486e-05
return_12,1.84213984444348e-05
bb_middle,1.7893224233844762e-05
price_bb_upper_dist,1.747787078990482e-05
bb_position_normalized,1.6508718213792406e-05
return_3,1.420289481046666e-05
body,1.316980120691369e-05
return_1,1.2090507041762066e-05
body_pct,1.181752307388706e-05
price_ema_slow_dist,1.1621444514275936e-05
lower_shadow,1.0656623760652018e-05
price_ema_fast_dist,6.439333915864154e-06
log_return,5.1496258492989e-06
signal_convergence,4.6445260295513435e-06
ema_cross_signal,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
is_bullish,0.0
rsi_oversold,0.0
rsi_overbought,0.0
