feature,importance
ema_slow,0.0007759980448867054
ema_fast,0.0005829356002138297
atr_ratio,0.0005309471266627952
atr_ma,0.0005189766193876011
atr,0.0004895101604205365
atr_normalized,0.0003115692488560029
macd_signal,0.0002042679308260631
macd_strength,0.00018281704581113445
range_pct,0.00017532149195176316
ema_cross_pct,0.00014397959272116623
range,0.00013758027944277273
macd_hist,0.00013672238278417126
ema_cross,0.00011900084109583986
price_ema_slow_dist,0.00011105307908110262
return_6,8.754321032711232e-05
macd,6.568781088844844e-05
return_12,6.400218967428373e-05
upper_shadow,4.5173129365139175e-05
macd_hist_change,4.4104530473987325e-05
price_ema_fast_dist,2.986075105582131e-05
lower_shadow,2.4673493570048777e-05
body,2.177887142806867e-05
return_3,1.914739982566971e-05
return_1,1.6331700066984922e-05
body_pct,3.384980004739191e-06
log_return,0.0
ema_cross_signal,0.0
is_bullish,0.0
macd_cross_signal,0.0
signal_convergence,0.0
