feature,importance
range_pct,8.226527708643516e-05
ema_fast,6.628204304170993e-05
rsi_divergence,5.4896911318991215e-05
rsi,5.0751922245240166e-05
range,5.0727068142464304e-05
macd_signal,4.950945719883748e-05
ema_slow,4.895767703061438e-05
upper_shadow,3.3969945882006414e-05
macd_hist,2.916417290599327e-05
return_12,2.847214354062544e-05
lower_shadow,2.799358673044594e-05
ema_cross_pct,2.727393373902487e-05
return_6,2.5614409153718043e-05
macd_hist_change,2.4169942847152015e-05
rsi_normalized,2.382348800900047e-05
macd_strength,2.2371429132306275e-05
macd,1.8838665841514057e-05
price_ema_slow_dist,1.829284660459507e-05
return_3,1.7365456074003305e-05
return_1,1.4986124938332068e-05
body,1.1779128137365258e-05
body_pct,8.978721041330573e-06
price_ema_fast_dist,4.276004034409198e-06
log_return,4.031734022191813e-06
ema_cross,2.5477628895487214e-06
is_bullish,0.0
ema_cross_signal,0.0
rsi_oversold,0.0
rsi_overbought,0.0
macd_cross_signal,0.0
signal_convergence,0.0
