feature,importance
atr_ratio,1372.5390504039824
atr_ma,1305.022626399994
bb_upper,1266.6200450658798
ema_fast,1177.892295241356
atr,996.2510414123535
atr_normalized,989.6383645534515
bb_width,955.4840312004089
bb_middle,889.818202495575
ema_slow,859.2287583351135
ema_cross_pct,852.0873701572418
price_bb_upper_dist,723.5828223228455
bb_lower,634.2642102241516
return_6,611.613517165184
ema_cross,564.2456510066986
price_bb_lower_dist,510.4525604248047
return_12,409.7629714012146
rsi,388.9886622428894
price_ema_slow_dist,371.47205901145935
bb_position,345.78848934173584
range,334.130647957325
price_ema_fast_dist,289.29904794692993
return_1,233.36008143424988
return_3,231.9195008277893
range_pct,206.1953582763672
rsi_divergence,196.71454882621765
lower_shadow,184.63091039657593
upper_shadow,155.42602825164795
body,152.26516103744507
rsi_normalized,132.10386896133423
bb_position_normalized,105.65511989593506
body_pct,97.45552062988281
log_return,36.744030475616455
signal_convergence,22.065709114074707
ema_cross_signal,0.0
rsi_oversold,0.0
rsi_overbought,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
is_bullish,0.0
