feature,importance
atr_ma,1400.6451988220215
ema_fast,1387.9852590560913
bb_upper,1059.2538471221924
bb_width,1047.2485551834106
ema_slow,992.6045489311218
atr_ratio,983.6506280899048
bb_middle,871.944103717804
bb_lower,841.5426197052002
atr,824.0659155845642
macd_signal,673.321321606636
atr_normalized,590.5198459625244
macd_strength,445.21195793151855
macd,441.6125625371933
price_bb_upper_dist,376.919819355011
ema_cross_pct,318.4798831939697
range_pct,272.2359924316406
macd_hist,262.99444937705994
price_bb_lower_dist,249.1776980161667
price_ema_slow_dist,216.95962142944336
range,201.83789157867432
return_12,198.81348991394043
return_6,194.92364168167114
rsi,178.9327907562256
macd_hist_change,149.96133995056152
return_3,118.24817085266113
bb_position,107.31429052352905
upper_shadow,105.28274917602539
rsi_normalized,101.54802894592285
ema_cross,94.50882053375244
bb_position_normalized,83.458571434021
price_ema_fast_dist,80.79421901702881
signal_convergence,61.21469020843506
body_pct,42.55630970001221
return_1,39.17549991607666
rsi_divergence,36.92369985580444
lower_shadow,34.26475748792291
log_return,13.241900444030762
body,11.980899810791016
ema_cross_signal,0.0
rsi_oversold,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
macd_cross_signal,0.0
is_bullish,0.0
rsi_overbought,0.0
