feature,importance
ema_slow,0.002563871177081012
ema_fast,0.0010868746815049235
macd_signal,0.0009806492496977626
range,0.0006623502865750197
ema_cross_pct,0.0004343414784884203
range_pct,0.0003957861795697015
macd_strength,0.00031204764152936715
macd,0.00026904623058499055
rsi,0.0002445907248613821
macd_hist,0.0002204126026299491
price_ema_slow_dist,0.00012979422058378987
rsi_divergence,0.00012117371147724043
rsi_normalized,0.00010876969816564497
lower_shadow,8.066103873716202e-05
price_ema_fast_dist,6.754670039299526e-05
return_6,3.0689838538933145e-05
return_12,3.0192740268830676e-05
signal_convergence,1.2868799785792362e-05
macd_hist_change,1.2854266966400019e-05
body,8.225919941651227e-06
body_pct,3.2453999665449373e-06
return_3,9.560519693627145e-13
log_return,0.0
rsi_overbought,0.0
rsi_oversold,0.0
ema_cross,0.0
return_1,0.0
ema_cross_signal,0.0
is_bullish,0.0
upper_shadow,0.0
macd_cross_signal,0.0
