feature,importance
ema_fast,1.494919258884786e-05
ema_slow,8.92502751387303e-06
atr_ratio,0.0
atr_ma,0.0
atr_normalized,0.0
macd_strength,0.0
macd_cross_signal,0.0
macd_hist_change,0.0
macd_hist,0.0
price_ema_slow_dist,0.0
price_ema_fast_dist,0.0
ema_cross_signal,0.0
ema_cross_pct,0.0
ema_cross,0.0
log_return,0.0
return_12,0.0
return_6,0.0
return_3,0.0
return_1,0.0
is_bullish,0.0
lower_shadow,0.0
upper_shadow,0.0
body_pct,0.0
body,0.0
range_pct,0.0
range,0.0
atr,0.0
macd_signal,0.0
macd,0.0
signal_convergence,0.0
