feature,importance
atr_ma,1298.31014418602
ema_fast,1267.8481442928314
bb_width,1186.9014945030212
bb_upper,1150.2859427928925
atr_ratio,1081.4233665466309
bb_lower,1008.4636204242706
bb_middle,870.7798714637756
atr,685.2330310493708
ema_slow,671.6412134170532
ema_cross,649.1279833316803
atr_normalized,609.0316386222839
rsi,485.0776791572571
ema_cross_pct,362.9879891872406
range,260.8028185367584
range_pct,259.43622064590454
price_ema_slow_dist,253.00823974609375
price_bb_lower_dist,235.91062259674072
bb_position_normalized,231.05472326278687
return_12,229.73112392425537
rsi_normalized,218.4041986465454
price_bb_upper_dist,178.38821053504944
upper_shadow,156.89911949634552
return_3,143.40894889831543
return_6,118.65393996238708
bb_position,113.0030608177185
signal_convergence,105.83899974822998
lower_shadow,97.83334064483643
price_ema_fast_dist,95.22856092453003
rsi_divergence,93.91115999221802
body,42.83302962779999
return_1,28.647734940052032
body_pct,22.751970052719116
log_return,18.187219619750977
is_bullish,2.954580068588257
ema_cross_signal,0.0
rsi_oversold,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
rsi_overbought,0.0
