feature,importance
atr_ratio,679.4280604124069
bb_width,587.0301586389542
atr_ma,545.2678115367889
bb_upper,478.227258682251
atr,477.16437244415283
atr_normalized,452.4215703010559
price_ema_slow_dist,360.30438804626465
macd_hist,348.38109159469604
bb_middle,308.5942506790161
macd_signal,283.41402769088745
return_1,269.1424288749695
ema_cross_pct,261.7873783111572
ema_fast,249.41410064697266
return_6,245.2037615776062
ema_slow,244.63222885131836
return_12,241.63879013061523
bb_position,237.1372486948967
bb_lower,230.43038988113403
rsi_normalized,227.4611301422119
price_bb_lower_dist,226.26187086105347
macd,223.06942987442017
macd_hist_change,221.0233016014099
macd_strength,216.53801941871643
price_bb_upper_dist,216.0592679977417
rsi,213.6538004875183
range,206.32591032981873
rsi_divergence,202.3890290260315
range_pct,198.40595054626465
upper_shadow,192.94495940208435
lower_shadow,190.92323875427246
price_ema_fast_dist,181.4429211616516
return_3,162.4531707763672
body_pct,112.60549974441528
body,108.30061936378479
ema_cross,65.40422058105469
bb_position_normalized,62.43726062774658
log_return,49.89082098007202
signal_convergence,17.1942195892334
bb_breakout_lower,0.0
macd_cross_signal,0.0
bb_breakout_upper,0.0
ema_cross_signal,0.0
rsi_oversold,0.0
is_bullish,0.0
rsi_overbought,0.0
