feature,importance
bb_lower,0.0004528433150312594
bb_width,0.0002491161682200982
bb_upper,0.00015651708625341598
ema_slow,0.00010592642800588692
ema_cross_pct,6.989545954638743e-05
price_bb_lower_dist,3.136676934900606e-05
ema_cross,2.995415024997783e-05
ema_fast,1.5959027962253458e-05
atr_ratio,1.5695299225626513e-05
rsi_normalized,1.04394002846675e-05
bb_middle,9.140295873066862e-06
rsi,4.6057898543949705e-06
atr_ma,4.4401499508239795e-06
range_pct,3.22205005431897e-06
price_bb_upper_dist,2.970661057588586e-06
bb_position,1.9251999674452236e-06
atr,3.866450128953147e-07
lower_shadow,0.0
price_ema_fast_dist,0.0
atr_normalized,0.0
bb_breakout_lower,0.0
bb_breakout_upper,0.0
range,0.0
bb_position_normalized,0.0
price_ema_slow_dist,0.0
ema_cross_signal,0.0
is_bullish,0.0
body,0.0
body_pct,0.0
rsi_divergence,0.0
rsi_oversold,0.0
rsi_overbought,0.0
upper_shadow,0.0
log_return,0.0
return_12,0.0
return_6,0.0
return_3,0.0
return_1,0.0
signal_convergence,0.0
