feature,importance
atr_ratio,406.69369173049927
bb_width,285.57659935951233
bb_upper,272.75933837890625
atr_ma,250.36826086044312
atr,226.18150997161865
macd_signal,218.28619956970215
price_ema_slow_dist,190.05156135559082
ema_fast,173.75902223587036
atr_normalized,167.10729789733887
bb_lower,132.31642055511475
ema_cross_pct,130.9184694290161
return_6,123.49400997161865
return_12,120.8316102027893
rsi,115.4297399520874
macd,113.41670989990234
macd_hist,109.7221999168396
range,108.162109375
return_1,105.24932909011841
lower_shadow,102.89496898651123
price_bb_upper_dist,96.68225920200348
bb_position,95.76652956008911
macd_hist_change,92.18730878829956
price_bb_lower_dist,89.24658012390137
price_ema_fast_dist,88.68890047073364
macd_strength,82.66210985183716
range_pct,78.21325016021729
bb_middle,75.42374897003174
return_3,73.97318029403687
rsi_divergence,58.75633001327515
ema_slow,48.379051208496094
body_pct,24.127310276031494
signal_convergence,22.08053970336914
upper_shadow,18.885639667510986
rsi_normalized,17.779019832611084
ema_cross,16.33830976486206
body,16.120649814605713
bb_position_normalized,13.463199615478516
ema_cross_signal,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
rsi_oversold,0.0
macd_cross_signal,0.0
log_return,0.0
is_bullish,0.0
rsi_overbought,0.0
