feature,importance
bb_lower,0.00037809383604781033
bb_width,0.00025317476629993507
ema_cross_pct,0.00015209866165832864
bb_upper,0.00014598690057709973
ema_slow,0.00012489928899839242
bb_middle,6.49750303090002e-05
macd,5.898183053432149e-05
ema_fast,4.761447848977696e-05
ema_cross,3.987394984505954e-05
rsi,2.4058769668044988e-05
price_bb_lower_dist,1.6717300240998156e-05
macd_hist,1.669273979132413e-05
macd_signal,1.634078165579922e-05
bb_position,1.5080492858032812e-05
return_12,6.658090114797233e-06
rsi_normalized,5.839990080858115e-06
atr_ma,5.153369784238748e-06
price_bb_upper_dist,3.557189984348952e-06
macd_cross_signal,0.0
macd_hist_change,0.0
price_ema_fast_dist,0.0
bb_breakout_lower,0.0
bb_breakout_upper,0.0
macd_strength,0.0
bb_position_normalized,0.0
atr_normalized,0.0
atr_ratio,0.0
price_ema_slow_dist,0.0
rsi_overbought,0.0
ema_cross_signal,0.0
rsi_divergence,0.0
rsi_oversold,0.0
log_return,0.0
return_6,0.0
return_3,0.0
return_1,0.0
is_bullish,0.0
lower_shadow,0.0
upper_shadow,0.0
body_pct,0.0
body,0.0
range_pct,0.0
range,0.0
atr,0.0
signal_convergence,0.0
