feature,importance
atr_ratio,0.00022862841223769692
bb_lower,0.00018228421106414316
price_bb_lower_dist,0.00014825735127033113
range,0.00013011648544747345
range_pct,7.789302280514221e-05
bb_upper,7.299630653889722e-05
bb_width,6.946268286878166e-05
rsi_divergence,5.883983772037027e-05
atr_normalized,5.427746001984701e-05
atr_ma,5.417498070414695e-05
atr,4.286631690852971e-05
return_6,3.983899023296544e-05
bb_middle,3.390193182895018e-05
return_3,3.2318250589469244e-05
rsi,2.484537623814731e-05
upper_shadow,1.792843971770708e-05
rsi_normalized,1.7350559147644162e-05
return_1,1.4790351897886467e-05
price_bb_upper_dist,1.3419191061458946e-05
return_12,1.2925413479747405e-05
lower_shadow,1.1510038092410468e-05
bb_position_normalized,8.914983510650148e-06
log_return,5.402119882091938e-06
bb_position,4.042970999762474e-06
body,2.4932600695137808e-06
body_pct,1.1180540262500926e-06
rsi_oversold,0.0
rsi_overbought,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
is_bullish,0.0
signal_convergence,0.0
