feature,importance
atr_ma,1102.9620674848557
bb_upper,1069.6294727921486
ema_fast,948.9925694465637
bb_width,829.668576002121
atr_ratio,757.2412757873535
bb_lower,740.4562788009644
bb_middle,569.515097618103
atr,551.95454454422
atr_normalized,538.3959338665009
ema_cross,414.5874104499817
ema_cross_pct,398.78887939453125
ema_slow,380.60185194015503
price_bb_upper_dist,330.48427391052246
range,263.59078645706177
rsi,187.53967142105103
price_ema_slow_dist,185.08091926574707
range_pct,177.77604007720947
upper_shadow,128.6532497406006
price_bb_lower_dist,109.92644119262695
return_12,109.0175986289978
return_3,104.3881106376648
rsi_normalized,85.6756489276886
bb_position_normalized,81.7685694694519
return_1,77.1716103553772
signal_convergence,76.97608947753906
price_ema_fast_dist,71.77547025680542
return_6,69.83381080627441
lower_shadow,51.9109992980957
bb_position,51.70427989959717
rsi_divergence,21.534239768981934
log_return,5.479589939117432
body,2.2261900901794434
ema_cross_signal,0.0
rsi_oversold,0.0
rsi_overbought,0.0
is_bullish,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
body_pct,0.0
