feature,importance
atr_ratio,1193.596631526947
atr_ma,1154.8794779777527
ema_fast,1153.2872403860092
atr,880.4551522731781
macd_signal,759.3750286102295
return_12,714.3175301551819
atr_normalized,682.9267024993896
macd_strength,645.1480979919434
ema_slow,592.2412776947021
price_ema_fast_dist,575.1222810745239
macd_hist,550.0117597579956
macd_hist_change,543.7002820968628
macd,516.3145823478699
return_6,490.0541491508484
range,463.3957710266113
range_pct,437.13887310028076
return_1,382.38104915618896
return_3,365.8184986114502
lower_shadow,360.208261013031
price_ema_slow_dist,343.8712821006775
ema_cross_pct,329.9377694129944
upper_shadow,279.6372604370117
ema_cross,208.8502893447876
body,186.82416939735413
body_pct,122.75888061523438
is_bullish,16.838780403137207
log_return,9.850830078125
ema_cross_signal,0.0
macd_cross_signal,0.0
signal_convergence,0.0
