feature,importance
bb_width,586.125819042325
atr_ma,565.6377766728401
atr_ratio,553.9418768286705
atr,540.386162519455
ema_fast,381.55770885944366
bb_upper,358.34014105796814
price_ema_slow_dist,357.2262918949127
atr_normalized,347.37244939804077
macd_hist,331.66304564476013
bb_middle,285.8674499988556
return_6,280.5811530649662
bb_position,277.5074212551117
macd,271.70829021930695
range,264.6306638866663
ema_cross_pct,260.6850914955139
return_12,260.6369637846947
lower_shadow,259.1229202747345
upper_shadow,259.0546244010329
price_bb_lower_dist,240.4475109577179
macd_strength,225.8656467795372
return_1,222.86223256587982
price_bb_upper_dist,221.5011601448059
rsi_divergence,221.00069189071655
bb_lower,219.22262144088745
macd_signal,212.27365535497665
rsi_normalized,208.96527415513992
rsi,192.85777044296265
return_3,192.82988941669464
body,192.26954962313175
ema_slow,189.4882092475891
macd_hist_change,183.38980984687805
range_pct,174.53756952285767
price_ema_fast_dist,171.70496082305908
body_pct,135.7766396999359
bb_position_normalized,86.5413887500763
ema_cross,74.988689661026
log_return,37.20494031906128
signal_convergence,5.64661979675293
is_bullish,0.7681120038032532
bb_breakout_lower,0.0
macd_cross_signal,0.0
bb_breakout_upper,0.0
ema_cross_signal,0.0
rsi_oversold,0.0
rsi_overbought,0.0
