feature,importance
atr_ma,7.398639900202397e-05
bb_lower,7.020190241746604e-05
atr,3.897889928339282e-05
ema_slow,3.1788698834134266e-05
ema_fast,3.156120146741159e-05
macd,2.8786900656996295e-05
return_6,5.104850060888566e-06
body,2.017620026606437e-08
rsi,0.0
price_bb_lower_dist,0.0
price_ema_fast_dist,0.0
price_ema_slow_dist,0.0
bb_width,0.0
bb_position,0.0
bb_position_normalized,0.0
price_bb_upper_dist,0.0
macd_hist,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
ema_cross_pct,0.0
macd_hist_change,0.0
macd_cross_signal,0.0
macd_strength,0.0
atr_normalized,0.0
atr_ratio,0.0
ema_cross_signal,0.0
rsi_overbought,0.0
ema_cross,0.0
rsi_divergence,0.0
bb_middle,0.0
bb_upper,0.0
macd_signal,0.0
range,0.0
range_pct,0.0
body_pct,0.0
upper_shadow,0.0
lower_shadow,0.0
is_bullish,0.0
return_1,0.0
return_3,0.0
return_12,0.0
log_return,0.0
rsi_normalized,0.0
rsi_oversold,0.0
signal_convergence,0.0
