feature,importance
bb_lower,0.00018763436673374656
bb_upper,0.00010253240618940396
ema_fast,8.445452989214175e-05
atr_ratio,7.245735002925358e-05
bb_width,6.139769733604084e-05
ema_cross,6.020730621614234e-05
bb_middle,4.605718971717465e-05
ema_cross_pct,4.0323698527799934e-05
ema_slow,3.706250203983075e-05
atr_ma,3.5386789711822075e-05
price_bb_upper_dist,3.122354022355722e-05
range_pct,2.0361800352475257e-05
rsi_normalized,7.840178909646056e-06
return_12,6.735225952070323e-06
bb_position,2.512769924578606e-06
log_return,2.011043989114114e-06
rsi_divergence,1.7037070190184522e-06
rsi,1.4136119830254756e-06
price_ema_slow_dist,1.350960019408376e-06
range,6.701919943452594e-07
bb_position_normalized,8.842909693385081e-08
return_6,0.0
body_pct,0.0
atr,0.0
atr_normalized,0.0
bb_breakout_lower,0.0
bb_breakout_upper,0.0
price_bb_lower_dist,0.0
body,0.0
upper_shadow,0.0
return_3,0.0
price_ema_fast_dist,0.0
ema_cross_signal,0.0
lower_shadow,0.0
is_bullish,0.0
return_1,0.0
rsi_oversold,0.0
rsi_overbought,0.0
signal_convergence,0.0
