feature,importance
bb_upper,1690.1274490356445
atr_ma,1495.508246421814
atr_ratio,1435.848313331604
ema_fast,1325.4404511451721
bb_width,1202.169071674347
atr,1060.0098285675049
bb_middle,1005.3846411705017
ema_slow,981.8824872970581
atr_normalized,976.6653718948364
bb_lower,892.7659387588501
ema_cross_pct,786.7246503829956
ema_cross,536.8291659355164
range,437.8099317550659
price_bb_upper_dist,426.08058071136475
rsi,349.67038202285767
price_ema_slow_dist,331.5046896934509
return_12,320.52273178100586
price_bb_lower_dist,311.6589994430542
return_6,299.86379051208496
return_3,181.40239191055298
upper_shadow,170.41088104248047
range_pct,158.27772903442383
bb_position_normalized,132.65958976745605
lower_shadow,121.54517984390259
price_ema_fast_dist,119.15827941894531
rsi_normalized,116.56949996948242
rsi_divergence,93.47722911834717
return_1,93.29839086532593
signal_convergence,85.94859886169434
bb_position,78.89702987670898
body,45.08556938171387
body_pct,21.24135971069336
ema_cross_signal,0.0
rsi_oversold,0.0
rsi_overbought,0.0
log_return,0.0
bb_breakout_upper,0.0
bb_breakout_lower,0.0
is_bullish,0.0
