feature,importance
volatility_ma,95
volume_ratio,65
atr_ma,58
adx,49
volume_ma,41
sma_20,36
macd_strength,32
sma_50,32
ema_fast,30
atr_ratio,30
macd_signal,26
range_pct,19
macd_hist,18
price_sma_50_dist,16
volatility,16
volatility_ratio,15
ema_slow,15
momentum_convergence,13
stoch_d,13
return_24,13
atr_normalized,13
momentum_20,13
atr,12
price_sma_20_dist,10
ema_cross_pct,8
momentum_ratio,6
macd,6
price_ema_slow_dist,6
stoch_k,5
range,5
upper_shadow,5
return_12,4
momentum_10,4
market_regime,3
return_3,3
price_ema_fast_dist,3
return_1,2
body_pct,2
volume_change,1
body,1
macd_hist_change,1
log_return,1
high_volatility,1
low_volatility,0
volume_spike,0
stoch_overbought,0
ema_cross_signal,0
ema_cross,0
strong_trend,0
return_6,0
lower_shadow,0
macd_cross_signal,0
is_bullish,0
signal_convergence,0
stoch_oversold,0
