feature,importance
volatility_ma,52
sma_50,50
bb_lower,34
volume_ratio,28
atr_ma,27
bb_width,23
volume_ma,22
volatility,21
bb_middle,19
volatility_ratio,18
bb_upper,18
price_bb_upper_dist,17
adx,15
return_24,11
price_bb_lower_dist,10
atr_ratio,9
price_sma_50_dist,8
stoch_d,5
momentum_20,5
rsi,5
atr_normalized,4
rsi_normalized,4
atr,4
return_12,3
body_pct,3
momentum_ratio,3
price_sma_20_dist,3
bb_position,3
stoch_k,2
volume_spike,2
momentum_convergence,2
bb_position_normalized,2
market_regime,2
upper_shadow,2
momentum_10,2
range,2
return_6,2
signal_convergence,1
range_pct,1
sma_20,1
strong_trend,1
body,1
low_volatility,1
return_1,1
high_volatility,0
bb_breakout_upper,0
lower_shadow,0
is_bullish,0
stoch_overbought,0
stoch_oversold,0
volume_change,0
return_3,0
log_return,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
bb_breakout_lower,0
