feature,importance
volume_ma,47
sma_50,39
volatility_ma,26
atr_ma,23
ema_slow,23
macd_strength,20
atr_ratio,19
macd_hist,16
atr,16
volatility,14
volatility_ratio,10
adx,9
return_24,8
sma_20,8
price_sma_50_dist,8
macd_signal,8
range,7
momentum_convergence,7
momentum_20,7
macd,7
atr_normalized,6
stoch_d,5
price_sma_20_dist,5
volume_ratio,5
macd_hist_change,5
ema_fast,5
return_6,5
ema_cross_pct,5
return_12,4
price_ema_fast_dist,4
return_3,4
ema_cross,4
price_ema_slow_dist,3
lower_shadow,3
momentum_10,2
upper_shadow,2
range_pct,1
momentum_ratio,1
return_1,1
stoch_overbought,0
body,0
body_pct,0
signal_convergence,0
strong_trend,0
stoch_oversold,0
is_bullish,0
stoch_k,0
low_volatility,0
high_volatility,0
volume_change,0
volume_spike,0
log_return,0
macd_cross_signal,0
ema_cross_signal,0
market_regime,0
