feature,importance
sma_50,73
bb_lower,44
volume_ma,41
ema_fast,37
volatility_ma,37
atr_ma,35
adx,34
bb_middle,30
bb_upper,30
volatility,29
atr,25
ema_slow,24
macd_signal,24
bb_width,20
return_24,18
volatility_ratio,17
macd_strength,16
atr_normalized,16
macd_hist,14
price_sma_50_dist,10
stoch_d,9
volume_ratio,8
ema_cross_pct,7
price_bb_lower_dist,7
atr_ratio,7
momentum_20,7
macd,6
stoch_k,5
momentum_ratio,3
momentum_convergence,3
price_bb_upper_dist,3
price_ema_slow_dist,3
bb_position,3
price_sma_20_dist,3
rsi,3
return_3,3
sma_20,2
bb_position_normalized,2
volume_change,2
signal_convergence,2
return_12,2
price_ema_fast_dist,1
body_pct,1
return_6,1
rsi_normalized,1
macd_hist_change,1
momentum_10,1
rsi_divergence,1
ema_cross,1
upper_shadow,1
range_pct,0
low_volatility,0
strong_trend,0
range,0
body,0
stoch_oversold,0
stoch_overbought,0
volume_spike,0
high_volatility,0
lower_shadow,0
is_bullish,0
ema_cross_signal,0
return_1,0
log_return,0
rsi_overbought,0
macd_cross_signal,0
rsi_oversold,0
bb_breakout_lower,0
bb_breakout_upper,0
market_regime,0
