feature,importance
volatility_ma,87
bb_lower,66
sma_50,61
volatility_ratio,55
volume_ma,46
atr_ma,36
adx,34
volatility,31
ema_slow,30
stoch_d,28
volume_ratio,27
momentum_convergence,27
bb_upper,25
ema_cross,23
ema_fast,21
ema_cross_pct,19
momentum_ratio,19
bb_width,19
bb_middle,17
return_12,16
atr_ratio,14
price_sma_50_dist,12
price_bb_lower_dist,12
price_bb_upper_dist,12
return_24,11
rsi,11
momentum_20,9
range_pct,8
rsi_normalized,8
atr_normalized,8
atr,8
stoch_k,7
price_ema_slow_dist,7
momentum_10,7
price_ema_fast_dist,6
price_sma_20_dist,6
return_6,4
bb_position_normalized,3
bb_position,3
rsi_divergence,3
range,3
volume_change,2
return_1,2
body_pct,1
sma_20,1
body,0
upper_shadow,0
stoch_oversold,0
signal_convergence,0
stoch_overbought,0
strong_trend,0
is_bullish,0
low_volatility,0
high_volatility,0
lower_shadow,0
volume_spike,0
return_3,0
log_return,0
rsi_overbought,0
rsi_oversold,0
bb_breakout_lower,0
bb_breakout_upper,0
ema_cross_signal,0
market_regime,0
