feature,importance
sma_50,174
volatility_ma,143
adx,111
bb_middle,109
bb_lower,96
volatility_ratio,96
price_sma_50_dist,78
atr_ma,77
bb_upper,76
volume_ratio,72
volatility,71
volume_ma,70
bb_width,70
momentum_convergence,49
atr_ratio,45
atr,41
stoch_d,38
rsi,37
return_24,35
momentum_20,32
price_bb_lower_dist,32
momentum_ratio,30
return_12,29
atr_normalized,28
rsi_normalized,26
momentum_10,26
price_bb_upper_dist,25
stoch_k,24
price_sma_20_dist,23
return_6,17
range_pct,15
bb_position,14
range,11
upper_shadow,9
return_3,8
volume_change,7
bb_position_normalized,6
rsi_divergence,5
body_pct,5
sma_20,3
return_1,3
market_regime,2
signal_convergence,1
body,1
high_volatility,1
is_bullish,0
lower_shadow,0
strong_trend,0
bb_breakout_lower,0
stoch_oversold,0
bb_breakout_upper,0
log_return,0
low_volatility,0
rsi_overbought,0
rsi_oversold,0
volume_spike,0
stoch_overbought,0
