feature,importance
volume_ma,65
sma_50,56
atr_ma,56
bb_upper,49
volatility_ma,38
bb_lower,35
adx,32
volatility,31
atr_ratio,29
ema_fast,28
bb_width,27
ema_cross,24
volatility_ratio,24
atr_normalized,20
return_24,20
ema_slow,18
price_sma_50_dist,18
bb_middle,18
price_bb_lower_dist,17
volume_ratio,13
atr,12
ema_cross_pct,11
momentum_20,11
momentum_convergence,9
stoch_d,9
price_ema_slow_dist,7
price_sma_20_dist,6
rsi,6
signal_convergence,5
bb_position,5
return_12,4
volume_change,4
range_pct,4
price_ema_fast_dist,3
momentum_ratio,3
return_6,2
lower_shadow,2
return_3,2
body_pct,2
price_bb_upper_dist,2
bb_position_normalized,2
range,2
stoch_k,1
return_1,1
momentum_10,1
upper_shadow,1
strong_trend,0
sma_20,0
body,0
stoch_oversold,0
stoch_overbought,0
rsi_divergence,0
volume_spike,0
low_volatility,0
high_volatility,0
rsi_oversold,0
is_bullish,0
bb_breakout_lower,0
bb_breakout_upper,0
log_return,0
rsi_normalized,0
rsi_overbought,0
ema_cross_signal,0
market_regime,0
